ticker,fiscal_year,num_shs_outstand,revenue,pretax_income,net_income
DATA,2014,67591000,412616000,7182000,5873000
DATA,2015,71701000,653587000,-50807000,-83700000
DATA,2016,75162000,826943000,-137427000,-144449000
DATA,2017,78869000,877059000,-178699000,-185560000
DATA,2018,82632000,1155352000,-71877000,-77042000
DBD,2009,66257000,2718292000,123807000,26026000
DBD,2010,65907000,2823793000,-2397000,-20252000
DBD,2011,64244000,2835848000,158937000,144147000
DBD,2012,63061000,2991693000,110895000,73603000
DBD,2013,63700000,2582700000,-141800000,-181600000
DBD,2014,64500000,2734800000,154700000,114400000
DBD,2015,64900000,2419300000,45800000,73700000
DBD,2016,69100000,3316300000,-238300000,-33000000
DBD,2017,75500000,4609300000,-175700000,-233100000
DBD,2018,76000000,4578600000,-515600000,-568700000
DBX,2017,195900000,1106800000,-111500000,-111700000
DBX,2018,358600000,1391700000,-480100000,-484900000
DCI,2010,155697056,1877064000,230176000,166163000
DCI,2011,154392740,2294029000,312263000,225291000
DCI,2012,150286403,2493248000,370780000,264301000
DCI,2013,148273904,2436948000,348181000,247377000
DCI,2014,145594300,2473500000,360700000,260200000
DCI,2015,137750158,2371200000,288600000,208100000
DCI,2016,133800000,2220300000,257400000,190800000
DCI,2017,132600000,2371900000,322000000,232800000
DCI,2018,130300000,2734200000,363600000,180300000
DCI,2019,128300000,2844900000,375200000,267200000
DCPH,2016,11626287,0,-25940000,-25940000
DCPH,2017,16792179,0,-50284000,-50284000
DCPH,2018,35390480,0,-99854000,-99854000
DD,2016,1108100000,48158000000,4413000000,4318000000
DD,2017,1579800000,62484000000,1193000000,1460000000
DD,2018,2301000000,85977000000,5493000000,3844000000
DDD,2010,46168000,159868000,19739000,19566000
DDD,2011,74622000,230423000,32446000,35420000
DDD,2012,80817000,353633000,43279000,38941000
DDD,2013,98393000,513400000,64006000,44107000
DDD,2014,108023000,653652000,17387000,11637000
DDD,2015,111969000,666163000,-654953000,-655492000
DDD,2016,111189000,632965000,-39812000,-38419000
DDD,2017,111554000,646069000,-57521000,-66191000
DDD,2018,112327000,687660000,-43228000,-45505000
DDE,2010,31555000,238149000,11494000,6743000
DDE,2011,31645000,239942000,9170000,5359000
DDE,2012,31745000,225912000,8466000,4807000
DDE,2013,31849000,197231000,396000,13000
DDE,2014,31961000,185382000,-744000,-706000
DDE,2015,32085000,182946000,2715000,1873000
DDE,2016,32201000,182292000,1418000,786000
DDE,2017,32321000,176924000,-607000,-1068000
DDE,2018,32446000,179931000,417000,30000
DDMG,2010,12372357,105199000,-45193000,-42471000
DDMG,2011,19424479,98626000,-144088000,-140702000
DDOG,2018,71000,198077000,-10240000,-10762000
DDS,2009,73784000,6226628000,84525000,68531000
DDS,2010,66922000,6258345000,268716000,179620000
DDS,2011,53515000,6405484000,396669000,463909000
DDS,2012,48125000,6751595000,479750000,335962000
DDS,2013,45586000,6691777000,496224000,323671000
DDS,2014,42603000,6780129000,510768000,331853000
DDS,2015,39005000,6754545000,408784000,269370000
DDS,2016,34308000,6418008000,257675000,169220000
DDS,2017,29487000,6422676000,212689000,221324000
DDS,2018,27312000,6503349000,207962000,170263000
DE,2008,431100000,28437600000,3124700000,2052800000
DE,2009,422800000,23112400000,1339200000,873500000
DE,2010,424000000,26004600000,3025200000,1865000000
DE,2011,417400000,32012500000,4222800000,2799900000
DE,2012,397100000,36157100000,4734400000,3064700000
DE,2013,385300000,37795400000,5483400000,3537300000
DE,2014,363000000,36066900000,4797400000,3161700000
DE,2015,333600000,28862800000,2780100000,1940000000
DE,2016,315200000,26644000000,2224000000,1523900000
DE,2017,319500000,29737700000,3153800000,2159100000
DE,2018,322600000,37357700000,4070700000,2368400000
DELL,2009,1980000000,61101000000,3324000000,2478000000
DELL,2010,1954000000,52902000000,2024000000,1433000000
DELL,2011,1944000000,61494000000,3350000000,2635000000
DELL,2012,1838000000,62071000000,4240000000,3492000000
DELL,2013,1745000000,56940000000,2841000000,2372000000
DENN,2010,98902000,548466000,24094000,22713000
DENN,2011,97646000,538534000,28327000,112287000
DENN,2012,94949000,488363000,35094000,22309000
DENN,2013,90829000,462593000,36100000,24572000
DENN,2014,86323000,472295000,48761000,32725000
DENN,2015,82627000,491293000,53729000,35976000
DENN,2016,75325000,506948000,35876000,19402000
DENN,2017,68077000,529169000,56801000,39594000
DENN,2018,63364000,630179000,52250000,43693000
DEST,2010,12304000,531192000,28082000,16829000
DEST,2011,12820000,545394000,35974000,22988000
DEST,2012,13096000,541476000,31868000,19372000
DEST,2013,13272000,540259000,36953000,23943000
DEST,2014,13451000,516959000,14103000,10497000
DEST,2015,13596000,498753000,-7289000,-4483000
DEST,2016,13702000,433699000,-7710000,-32760000
DEST,2017,13788000,406207000,-21595000,-21597000
DEST,2018,13889000,383750000,-14430000,-14327000
DF,2009,191505312,11113782000,380465000,240308000
DF,2010,203615223,10820237000,77645000,91491000
DF,2011,91694110,9715747000,-2251837000,-1575621000
DF,2012,92375378,9274662000,111760000,158622000
DF,2013,93785611,9016321000,283034000,813178000
DF,2014,93916656,9503196000,-52283000,-20296000
DF,2015,93298467,8121661000,-13310000,-8508000
DF,2016,90933886,7710226000,202651000,119929000
DF,2017,90899284,7795025000,21243000,61588000
DF,2018,91327846,7755283000,-374513000,-326900000
DG,2010,341047000,13035000000,984972000,627857000
DG,2011,341234000,14807188000,1225289000,766685000
DG,2012,332254000,16022128000,1497394000,952662000
DG,2013,322886000,17504167000,1628330000,1025116000
DG,2014,304633000,18909588000,1680861000,1065345000
DG,2015,294330000,20368562000,1853024000,1165080000
DG,2016,281317000,21986598000,1965628000,1251133000
DG,2017,272751000,23470967000,1907280000,1538960000
DG,2018,265155000,25625043000,2015416000,1589472000
DGTC,2011,3045923,10783000,-1511000,1130000
DGTC,2012,3846880,11438000,-2860000,5116000
DGX,2008,194283000,7249447000,1020921000,581490000
DGX,2009,185948000,7455243000,1194725000,729111000
DGX,2010,175684000,7260120000,1145427000,720894000
DGX,2011,159000000,7392000000,820000000,471000000
DGX,2012,159000000,7383000000,1042000000,556000000
DGX,2013,152000000,7146000000,1324000000,849000000
DGX,2014,145000000,7435000000,823000000,556000000
DGX,2015,144000000,7493000000,1103000000,709000000
DGX,2016,140000000,7515000000,1086000000,645000000
DGX,2017,137000000,7709000000,1030000000,772000000
DGX,2018,136000000,7531000000,926000000,736000000
DHR,2010,653200000,12550000000,2229600000,1793000000
DHR,2011,676200000,16090500000,2447800000,2172300000
DHR,2012,693400000,18260400000,3010800000,2392200000
DHR,2013,696000000,18283100000,3416300000,2695000000
DHR,2014,702200000,12866900000,2086200000,2598400000
DHR,2015,698100000,14433700000,2039400000,3357400000
DHR,2016,691200000,16882400000,2611300000,2553700000
DHR,2017,695800000,18329700000,2938800000,2492100000
DHR,2018,700600000,19893000000,3292800000,2650900000
DHX,2010,62665000,128997000,27718000,18899000
DHX,2011,65809000,179130000,53489000,34100000
DHX,2012,61192000,195363000,56838000,38087000
DHX,2013,56473000,213482000,27295000,16246000
DHX,2014,52328000,262615000,42849000,27612000
DHX,2015,51402000,259769000,3041000,-10968000
DHX,2016,48319000,226970000,-119000,-5398000
DHX,2017,47908000,207950000,19397000,15978000
DHX,2018,48520000,161570000,9602000,7174000
DIN,2010,17240000,1333641000,-12080000,-2788000
DIN,2011,17846000,1075198000,104998000,75192000
DIN,2012,17992000,849928000,194923000,127674000
DIN,2013,18871000,640467000,110617000,72037000
DIN,2014,18753000,654988000,51596000,36453000
DIN,2015,18637000,681100000,168649000,104923000
DIN,2016,18030000,633973000,153122000,97992000
DIN,2017,17725000,604819000,-425374000,-330539000
DIN,2018,17533000,780931000,110608000,80354000
DIS,2008,1890000000,37843000000,7402000000,4427000000
DIS,2009,1856000000,36149000000,5658000000,3307000000
DIS,2010,1915000000,38063000000,6627000000,3963000000
DIS,2011,1878000000,40893000000,8043000000,4807000000
DIS,2012,1794000000,42278000000,9260000000,5682000000
DIS,2013,1792000000,45041000000,9620000000,6136000000
DIS,2014,1740000000,48813000000,12246000000,7501000000
DIS,2015,1694000000,52465000000,13868000000,8382000000
DIS,2016,1629000000,55632000000,14868000000,9391000000
DIS,2017,1568000000,55137000000,13788000000,8980000000
DIS,2018,1499000000,59434000000,14729000000,12598000000
DISCA,2008,322000000,3382000000,757000000,317000000
DISCA,2009,423000000,3458000000,1039000000,549000000
DISCA,2010,425000000,3706000000,952000000,653000000
DISCA,2011,401000000,4168000000,1598000000,1132000000
DISCA,2012,376000000,4487000000,1604000000,943000000
DISCA,2013,357000000,5535000000,1718000000,1075000000
DISCA,2014,43000000,6265000000,1724000000,1139000000
DISCA,2015,39000000,6394000000,1558000000,1034000000
DISCA,2016,32000000,6497000000,1709000000,1194000000
DISCA,2017,6000000,6873000000,74000000,-337000000
DISCA,2018,25000000,10553000000,1085000000,594000000
DISH,2008,448786000,11617187000,1568806000,902947000
DISH,2009,446874000,11664151000,1012832000,635545000
DISH,2010,445865000,12640744000,1542205000,984729000
DISH,2011,445434000,13074063000,2413139000,1515907000
DISH,2012,450264000,13181334000,994910000,636687000
DISH,2013,456044000,13904865000,1136915000,807492000
DISH,2014,460126000,14643387000,1205742000,944693000
DISH,2015,462995000,15225493000,1235196000,802374000
DISH,2016,464807000,15212302000,2416603000,1497939000
DISH,2017,466021000,14391375000,1650087000,2098689000
DISH,2018,467350000,13621302000,2189175000,1575091000
DK,2016,61921787,4197900000,-391200000,-153700000
DK,2017,71566225,7267100000,299300000,288800000
DK,2018,82797110,10233100000,485500000,340100000
DKS,2009,113184000,4412835000,223176000,135359000
DKS,2010,116236000,4871492000,297511000,182077000
DKS,2011,120232000,5211802000,432026000,263906000
DKS,2012,121629000,5836119000,489825000,290709000
DKS,2013,122878000,6213173000,546107000,337598000
DKS,2014,119244000,6814479000,556014000,344198000
DKS,2015,115230000,7270965000,530875000,330391000
DKS,2016,111095000,7921981000,458422000,287396000
DKS,2017,106977000,8590472000,501337000,323445000
DKS,2018,97743000,8436570000,431920000,319864000
DLB,2009,113101000,719503000,371419000,242991000
DLB,2010,113452000,922713000,437012000,283447000
DLB,2011,111444000,961065000,440643000,309267000
DLB,2012,106926000,933014000,368991000,264302000
DLB,2013,101879000,909674000,250646000,189271000
DLB,2014,102151000,960176000,276099000,206103000
DLB,2015,102354000,970638000,245782000,181390000
DLB,2016,100717000,1025738000,235904000,185860000
DLB,2017,101784000,1081454000,256644000,201802000
DLB,2018,103377000,1171924000,312867000,122246000
DLB,2019,101629000,1241620000,282307000,255151000
DLPH,2016,88610000,4486000000,318000000,236000000
DLPH,2017,88610000,4849000000,425000000,285000000
DLPH,2018,88680000,4858000000,371000000,358000000
DLTH,2015,25250000,304157000,29025000,27439000
DLTH,2016,31822000,376116000,35054000,21315000
DLTH,2017,32046000,471447000,35505000,23351000
DLTH,2018,32281000,568102000,31615000,23156000
DLTR,2009,268200000,5231200000,507600000,320500000
DLTR,2010,254100000,5882400000,629900000,397300000
DLTR,2011,240600000,6630500000,779500000,488300000
DLTR,2012,229300000,7394500000,978900000,619300000
DLTR,2013,218100000,7840300000,954300000,596700000
DLTR,2014,206000000,8602200000,954200000,599200000
DLTR,2015,222500000,15498400000,448200000,282400000
DLTR,2016,235700000,20719200000,1329400000,896200000
DLTR,2017,236800000,22245500000,1704000000,1714300000
DLTR,2018,237900000,22823300000,-1309000000,-1590800000
DLX,2009,50837000,1344195000,155021000,99365000
DLX,2010,51123000,1402237000,235949000,152624000
DLX,2011,51036000,1417596000,216084000,144595000
DLX,2012,50775000,1514917000,250753000,170492000
DLX,2013,50550000,1584824000,281059000,186652000
DLX,2014,49827000,1674082000,297181000,199794000
DLX,2015,49445000,1772817000,327947000,218629000
DLX,2016,48562000,1849062000,340386000,229382000
DLX,2017,48127000,1965556000,312827000,230155000
DLX,2018,46842000,1998025000,212631000,149630000
DMDW,2013,20178751,49370,-96401,-96401
DMDW,2014,28784015,84867,-251794,-251794
DMRC,2010,7120000,31150000,4216000,4174000
DMRC,2011,6741000,36039000,3870000,5656000
DMRC,2012,6757000,44375000,13666000,8272000
DMRC,2013,6866000,34964000,-2303000,-507000
DMRC,2014,7187000,25658000,-15168000,-15820000
DMRC,2015,8198000,22189000,-17868000,-17934000
DMRC,2016,9188000,21793000,-21662000,-21672000
DMRC,2017,10571000,25213000,-25977000,-25771000
DMRC,2018,11360000,21192000,-32467000,-32506000
DNB,2009,52300000,1687000000,432500000,319400000
DNB,2010,49900000,1676600000,387900000,252100000
DNB,2011,48900000,1758500000,368100000,260300000
DNB,2012,45600000,1663000000,378300000,295500000
DNB,2013,39100000,1558400000,386300000,258500000
DNB,2014,36500000,1584500000,340200000,294400000
DNB,2015,36100000,1637100000,280000000,168800000
DNB,2016,36500000,1703700000,203600000,97400000
DNB,2017,36900000,1742500000,322700000,140900000
DNKN,2010,41295866,577135000,19446000,26861000
DNKN,2011,74835697,628198000,66813000,34442000
DNKN,2012,114584063,658181000,162001000,108308000
DNKN,2013,106501733,713840000,218088000,146903000
DNKN,2014,105398899,748709000,255733000,176357000
DNKN,2015,96045232,810933000,201588000,105227000
DNKN,2016,91568942,828889000,313249000,195576000
DNKN,2017,90857168,860501000,339287000,350909000
DNKN,2018,83697610,1321617000,289201000,229906000
DNOW,2013,107053031,4296000000,222000000,147000000
DNOW,2014,107058843,4105000000,178000000,116000000
DNOW,2015,107173972,3010000000,-518000000,-502000000
DNOW,2016,107416181,2107000000,-230000000,-234000000
DNOW,2017,107745229,2648000000,-52000000,-52000000
DNOW,2018,108296155,3127000000,58000000,52000000
DOCU,2017,32294000,518504000,-49142000,-52276000
DOCU,2018,135163000,700969000,-428208000,-426458000
DOMO,2017,1595000,108524000,-176177000,-176562000
DOMO,2018,16358000,142464000,-153061000,-154309000
DORM,2010,35534000,438205000,76668000,46138000
DORM,2011,35866000,513432000,87534000,53277000
DORM,2012,36124000,570420000,104108000,70962000
DORM,2013,36347000,664466000,127750000,81920000
DORM,2014,36052000,751476000,140530000,89987000
DORM,2015,35466000,802957000,145941000,92329000
DORM,2016,34516000,859604000,168360000,106049000
DORM,2017,33964000,903221000,176588000,106599000
DORM,2018,33097000,973705000,171135000,133602000
DOV,2008,233339478,7568888000,946019000,590831000
DOV,2009,230436368,5344331000,494409000,356438000
DOV,2010,231378486,6109507000,813122000,700104000
DOV,2011,230121916,7369154000,1010262000,895243000
DOV,2012,224760138,6626648000,931065000,811070000
DOV,2013,212033498,7155096000,1045986000,1003129000
DOV,2014,206364696,7752728000,1094207000,775235000
DOV,2015,195132322,6956311000,800610000,869829000
DOV,2016,192175978,6794342000,689332000,508892000
DOV,2017,192738030,7830436000,973843000,811665000
DOV,2018,149874000,6992118000,725378000,570267000
DOW,2008,930400000,57361000000,1277000000,579000000
DOW,2009,1043200000,44875000000,469000000,648000000
DOW,2010,1125900000,53674000000,2802000000,2310000000
DOW,2011,1149000000,59985000000,3601000000,2742000000
DOW,2012,1169700000,56786000000,1665000000,1182000000
DOW,2013,1186200000,57080000000,6804000000,4787000000
DOW,2014,1170900000,58167000000,5265000000,3772000000
DOW,2015,1130100000,48778000000,9930000000,7685000000
DOW,2016,1108100000,48158000000,4413000000,4318000000
DOW,2017,744800000,55508000000,2799000000,466000000
DOW,2018,747200000,60278000000,5918000000,4499000000
DPLO,2013,33141500,1515139000,-26120000,-26120000
DPLO,2014,36012592,2214956000,9206000,4776000
DPLO,2015,60730133,3366631000,41006000,25776000
DPLO,2016,65970396,4410388000,36215000,28273000
DPLO,2017,68130322,4485230000,8062000,15510000
DPLO,2018,74244520,5492524000,-307308000,-302269000
DPZ,2010,58467769,1570894000,138945000,87917000
DPZ,2011,58918038,1652193000,167806000,105361000
DPZ,2012,56419645,1678439000,181187000,112392000
DPZ,2013,55345554,1802223000,225099000,142985000
DPZ,2014,54918471,1993833000,258623000,162587000
DPZ,2015,53828609,2216528000,306215000,192789000
DPZ,2016,48647167,2472628000,344658000,214678000
DPZ,2017,45954659,2787979000,400153000,277905000
DPZ,2018,41856017,3432867000,428678000,361972000
DRAD,2010,18774000,56183000,-6214000,-6214000
DRAD,2011,19052000,53745000,-3260000,-3342000
DRAD,2012,19274000,50513000,-5001000,-4924000
DRAD,2013,18789000,49376000,219000,264000
DRAD,2014,18571000,55608000,2537000,2475000
DRAD,2015,19210000,60826000,2517000,21640000
DRAD,2016,19594000,125467000,1885000,14302000
DRAD,2017,19995000,104632000,-7049000,-35730000
DRAD,2018,20158000,104180000,-5400000,736000
DRE,2009,201206000,1083964000,-246305000,-260150000
DRE,2010,238920000,1184904000,38165000,65798000
DRE,2011,252694000,1208038000,-3290000,95565000
DRE,2012,267900000,1045079000,-85722000,-73977000
DRE,2013,322133000,968760000,54422000,190592000
