ticker,fiscal_year,num_shs_outstand,revenue,pretax_income,net_income,total_current_assets,total_assets,st_debt,total_current_liabilities,lt_debt,total_liabilities,retained_earnings,cash_operating_activities,dividends_paid
VSM,2018,108900000,1372300000,323600000,197500000,813100000,1505300000,5800000,187700000,974200000,1292900000,81600000,278300000,-24000000
VSTM,2011,1295000,,-13683000,-13683000,47941000,59037000,,3146000,,71803000,-14467000,-9372000,
VSTM,2012,18765000,,-31984000,-31984000,57082000,92923000,,2399000,,2457000,-46451000,-22601000,
VSTM,2013,22680000,,-41202000,-41202000,101955000,125261000,,7804000,,7815000,-87653000,-26305000,
VSTM,2014,25804000,,-53365000,-53365000,95316000,98649000,,9204000,,9883000,-141018000,-36902000,
VSTM,2015,35932000,,-57865000,-57865000,110843000,113094000,,10109000,,10625000,-198883000,-45559000,
VSTM,2016,36988000,,-36440000,-36440000,81295000,83629000,,10991000,,11332000,-235323000,-29484000,
VSTM,2017,38422000,,-67802000,-67802000,87787000,89791000,,17128000,14828000,32107000,-303142000,-57310000,
VSTM,2018,64962000,26718000,-72434000,-72434000,253259000,277236000,5716000,37077000,114737000,152937000,-375576000,-74515000,
VSTO,2014,63875000,2083414000,154046000,79528000,831030000,2457621000,0,332960000,1014911000,2459126000,0,154338000,
VSTO,2015,63596000,2270734000,238407000,147037000,1049664000,2942634000,17500000,368901000,652787000,1282467000,166421000,198002000,
VSTO,2016,62211000,2546892000,-250694000,-274454000,1109847000,2976747000,32000000,346389000,1089252000,1731682000,-108033000,154688000,
VSTO,2017,57167000,2308463000,-133789000,-60232000,1058692000,2614836000,32000000,345220000,883399000,1397346000,-156526000,252355000,
VSTO,2018,57544000,2058528000,-674272000,-648443000,939462000,1738023000,19335000,317197000,684670000,1128983000,-804969000,97475000,
VTR,2008,139572000,919145000,160853000,222603000,232678000,5771418000,,197186000,3136998000,3591683000,-117806000,379907000,-288849000
VTR,2009,152566000,923465000,191569000,266495000,147229000,5616245000,,208419000,2670101000,3132185000,-165710000,422101000,-314399000
VTR,2010,156608000,1000634000,222871000,246167000,60752000,5758021000,,226439000,2900044000,3367816000,-255628000,447622000,-336085000
VTR,2011,228453000,1731704000,330468000,364493000,122397000,17271910000,,1123291000,6429116000,7813129000,-412181000,773197000,-521046000
VTR,2012,292064000,2469615000,283353000,362800000,173821000,18980000000,,1042721000,8413646000,9716082000,-777927000,992816000,-728546000
VTR,2013,292654000,2516617000,364178000,453509000,179473000,19731494000,,1055864000,9364992000,10671023000,-1126541000,1194755000,-802123000
VTR,2014,294175000,2776813000,350703000,475767000,2682441000,21165913000,,1050812000,10844351000,12239500000,-1526388000,1254845000,-875614000
VTR,2015,330311000,3286398000,351675000,417843000,223979000,22261918000,,894584000,11206996000,12439962000,-2111958000,1391767000,-1003413000
VTR,2016,344703000,3443522000,518508000,649231000,422315000,23166600000,,993152000,11127326000,12437119000,-2487695000,1367457000,-1024968000
VTR,2017,355326000,3574149000,584711000,1356470000,288577000,23954541000,,1337712000,11276062000,12863866000,-2240698000,1442180000,-827285000
VTR,2018,356265000,3745810000,384825000,409467000,136918000,22584555000,,1185902000,10733699000,12124820000,-2930214000,1381467000,-1127143000
VZ,2008,2849000000,97354000000,1643000000,-2193000000,26075000000,2.02E+11,4993000000,25906000000,46959000000,1.24E+11,19250000000,27452000000,-4994000000
VZ,2009,2841000000,1.08E+11,13520000000,4894000000,21745000000,2.27E+11,7205000000,29136000000,55051000000,1.43E+11,7260000000,31390000000,-5271000000
VZ,2010,2830000000,1.07E+11,12684000000,2549000000,22348000000,2.2E+11,7542000000,30597000000,45252000000,1.33E+11,4368000000,33363000000,-5412000000
VZ,2011,2833000000,1.11E+11,10483000000,2404000000,30939000000,2.3E+11,4849000000,30761000000,50303000000,1.45E+11,1179000000,29780000000,-5555000000
VZ,2012,2853000000,1.16E+11,9897000000,875000000,21235000000,2.25E+11,4369000000,26956000000,47618000000,1.4E+11,-3734000000,31486000000,-5230000000
VZ,2013,2866000000,1.21E+11,29277000000,11497000000,70994000000,2.74E+11,3933000000,27050000000,89658000000,1.79E+11,1782000000,38818000000,-5936000000
VZ,2014,3974000000,1.27E+11,15270000000,9625000000,29499000000,2.33E+11,2735000000,27987000000,1.11E+11,2.19E+11,2447000000,30631000000,-7803000000
VZ,2015,4085000000,1.32E+11,28240000000,17879000000,22355000000,2.44E+11,6489000000,35052000000,1.03E+11,2.27E+11,11246000000,38930000000,-8538000000
VZ,2016,4080000000,1.26E+11,20986000000,13127000000,26395000000,2.44E+11,2645000000,30340000000,1.05E+11,2.21E+11,15059000000,22715000000,-9262000000
VZ,2017,4084000000,1.26E+11,20594000000,30101000000,29913000000,2.57E+11,3453000000,33037000000,1.14E+11,2.13E+11,35635000000,25305000000,-9472000000
VZ,2018,4128000000,1.31E+11,19623000000,15528000000,34636000000,2.65E+11,7190000000,37930000000,1.06E+11,2.1E+11,43542000000,34339000000,-9772000000
W,2013,41332000,915843000,-15480000,-15526000,163132000,196305000,,145267000,,146297000,-190850000,34413000,0
W,2014,50642000,1318951000,-147923000,-148098000,486868000,555523000,,232592000,,249984000,-58122000,4125000,-39516000
W,2015,83726000,2249885000,-77348000,-77443000,492323000,694581000,,397026000,0,452036000,-135565000,135121000,
W,2016,84977000,3380360000,-193767000,-194375000,477091000,761683000,,557220000,28900000,682299000,-329940000,62814000,
W,2017,86983000,4720895000,-244128000,-244614000,816820000,1213403000,,739755000,415485000,1261732000,-583266000,33634000,
W,2018,89472000,6779174000,-502043000,-504080000,1255936000,1890850000,,1139223000,921960000,2221571000,-1082689000,84861000,
WAB,2009,94998000,1401616000,163359000,115055000,689509000,1585835000,32741000,305348000,359039000,806922000,766221000,162300000,-1917000
WAB,2010,95194000,1507012000,186827000,123099000,801953000,1803081000,40068000,348374000,382007000,899694000,887406000,176136000,-1914000
WAB,2011,95639000,1967637000,255314000,170149000,1055782000,2158953000,68000,541385000,395805000,1111309000,1053706000,248626000,-3849000
WAB,2012,95469000,2391122000,377358000,251732000,1092938000,2351542000,43000,553059000,317853000,1069525000,1297111000,237438000,-7666000
WAB,2013,95463000,2566392000,421087000,292235000,1333047000,2821997000,421000,579400000,450288000,1234830000,1576702000,235653000,-12644000
WAB,2014,95781000,3044454000,507855000,351680000,1637864000,3303841000,792000,738802000,520403000,1495543000,1909136000,472385000,-19246000
WAB,2015,96074000,3307998000,585368000,398628000,1540020000,3229513000,433000,664776000,691805000,1528174000,2280801000,450844000,-26963000
WAB,2016,90359000,2931188000,412837000,304887000,2867631000,6581018000,129809000,1446639000,1762967000,3604193000,2553258000,450530000,-32430000
WAB,2017,95453000,3881756000,352063000,262261000,2265113000,6579980000,47225000,1573330000,1823303000,3751448000,2773300000,188811000,-42218000
WAB,2018,95994000,4363547000,367582000,294944000,4449667000,8649234000,64099000,1646690000,3792774000,5780159000,3021968000,314671000,-46277000
WAIR,2017,98700879,1429429000,-248247000,-237346000,1163146000,1754107000,77952000,300844000,790851000,1104376000,297736000,-26928000,
WAIR,2018,99156998,1570450000,60612000,32654000,1231517000,1789476000,76205000,301761000,774106000,1097007000,330819000,17868000,
WAIR,2019,99607171,1696450000,26673000,21369000,1247792000,1794798000,57691000,344247000,726584000,1081458000,352188000,86372000,
WAT,2008,99199000,1575124000,372192000,322479000,956302000,1622898000,36120000,289506000,500000000,961893000,1913403000,424917000,
WAT,2009,95797000,1498700000,386652000,323313000,1172376000,1907931000,131772000,394568000,500000000,1058982000,2236716000,423346000,
WAT,2010,92385000,1643371000,437863000,381763000,1586641000,2327670000,66055000,385850000,700000000,1258873000,2618479000,468665000,
WAT,2011,90833000,1851184000,509252000,432968000,1942104000,2723234000,290832000,601863000,700000000,1496656000,3051447000,529613000,
WAT,2012,87841000,1843641000,487625000,461443000,2257726000,3168150000,132781000,504242000,1045000000,1700793000,3512890000,459848000,
WAT,2013,85426000,1904218000,490105000,450003000,2556255000,3582629000,133346000,487532000,1190000000,1819456000,3962893000,500718000,
WAT,2014,84358000,1989344000,490740000,431620000,2817044000,3874690000,225230000,580486000,1237463000,1980024000,4394513000,527351000,
WAT,2015,82336000,2042332000,541919000,469053000,3213533000,4268677000,175309000,564076000,1493027000,2209826000,4863566000,573248000,
WAT,2016,80786000,2167423000,600114000,521503000,3635445000,4662059000,125297000,520321000,1701966000,2360110000,5385069000,642920000,
WAT,2017,79793000,2309078000,641097000,20311000,4270134000,5324354000,100273000,606157000,1897501000,3090566000,5405380000,697640000,
WAT,2018,76992000,2419929000,682146000,593794000,2663163000,3727426000,178000,448931000,1148172000,2160168000,5995205000,604446000,
WATT,2013,2617022,0,-5521081,-5521081,2080977,2365867,829298,7710959,,7710959,-5542368,-3430978,
WATT,2014,7933791,0,-45603110,-45603110,31991956,33828923,,2508360,,2508360,-51145478,-15606423,
WATT,2015,13303715,2500000,-27561702,-27561702,30675597,32675528,,3400852,,3400852,-78707180,-20005734,
WATT,2016,17649013,1451941,-45817394,-45817394,32863506,35258940,,6707717,,6707717,-124524574,-33062247,
WATT,2017,21343001,1154009,-49376875,-49376875,13902348,15405445,,3646715,,3646715,-173901449,-34430298,
WATT,2018,25486270,514823,-50840122,-50840122,20788743,22010169,,3639734,,3639734,-224741571,-32527023,
WBA,2014,953100000,76392000000,3557000000,1932000000,12242000000,37250000000,774000000,8895000000,3716000000,16628000000,22327000000,3893000000,-1199000000
WBA,2015,1043200000,1.03E+11,5311000000,4220000000,19657000000,68782000000,1068000000,16557000000,13315000000,37480000000,25089000000,5664000000,-1384000000
WBA,2016,1083100000,1.17E+11,5144000000,4173000000,25883000000,72688000000,323000000,17013000000,18705000000,42406000000,27684000000,7847000000,-1563000000
WBA,2017,1073500000,1.18E+11,4853000000,4078000000,19753000000,66009000000,251000000,18547000000,12684000000,37735000000,30137000000,7251000000,-1723000000
WBA,2018,991000000,1.32E+11,5975000000,5024000000,17846000000,68124000000,1966000000,21667000000,12431000000,41435000000,33551000000,8265000000,-1739000000
WBA,2019,921500000,1.37E+11,4527000000,3982000000,18700000000,67598000000,5738000000,25769000000,11098000000,43447000000,35815000000,5594000000,-1643000000
WBC,2009,64024237,1491500000,13200000,18800000,815700000,1715600000,,355200000,154400000,1036700000,285700000,146400000,-4500000
WBC,2010,64562222,2175700000,-177300000,-226100000,657700000,1524900000,,500500000,96800000,1064900000,59600000,-190000000,
WBC,2011,66693064,2794100000,404900000,357000000,750700000,1623200000,,451600000,52000000,987400000,416600000,332000000,
WBC,2012,63906992,2477400000,336100000,302000000,792600000,1747000000,,445700000,0,1018300000,718600000,358300000,
WBC,2013,62474493,2720500000,640900000,653200000,1234600000,2392800000,,485400000,47000000,1195400000,1371800000,665800000,
WBC,2014,59907763,2851000000,356800000,291500000,1161700000,2432700000,,417700000,307100000,1543700000,1663300000,314400000,
WBC,2015,57768018,2627500000,297500000,275200000,1386400000,2589900000,,464800000,498700000,1753600000,1938500000,400300000,
WBC,2016,55695738,2810000000,369100000,223000000,1874000000,3056000000,,530900000,958900000,2288700000,2161100000,405400000,
WBC,2017,53903938,3304200000,652600000,406100000,2394200000,4323400000,,1073300000,1023300000,3122300000,2563200000,421500000,
WBC,2018,52846962,3831000000,463700000,394100000,1796900000,3738600000,,596000000,845200000,2473400000,2960800000,468500000,
WBMD,2010,55328000,534519000,72315000,54072000,547110000,942202000,,167551000,,189307000,-8580513000,121823000,
WCG,2009,41823497,6878164000,93020000,39871000,1717465000,2118447000,,1180070000,,1237547000,458512000,57925000,
WCG,2010,42365061,5440225000,-72849000,-53400000,1815171000,2247293000,0,1185701000,0,1415247000,405112000,223057000,
WCG,2011,42817466,6106800000,418400000,264200000,2119894000,2488111000,11250000,1123140000,135000000,1371265000,669358000,162000000,
WCG,2012,43104216,7409000000,296400000,184700000,2100700000,2675500000,15000000,1113400000,120000000,1352400000,854100000,-30700000,
WCG,2013,43535927,9527900000,278300000,175300000,2692700000,3450700000,,1237100000,600000000,1932800000,1029400000,178900000,
WCG,2014,43864367,12959900000,177800000,63700000,3526300000,4495000000,0,1935700000,900000000,2899100000,1093100000,299300000,
WCG,2015,44057579,13890200000,336100000,118600000,4229600000,5145800000,299500000,2441100000,899600000,3417500000,1211700000,712600000,
WCG,2016,44248778,14237100000,529500000,242100000,5119600000,6152800000,,3055800000,997600000,4152700000,1453800000,748300000,
WCG,2017,44474016,17007200000,461600000,373700000,5819200000,8364600000,,4443200000,1182400000,5947900000,1827500000,1050000000,
WCG,2018,46767626,20414100000,692800000,439800000,6832400000,11764700000,,5015600000,2126400000,7524700000,2267300000,279000000,
WCIC,2012,14445000,241008000,-4305000,50823000,297640000,347262000,,55928000,122729000,178657000,-37664000,22014000,
WCIC,2013,21586000,317349000,20776000,146648000,509663000,685486000,,75622000,200000000,275622000,108984000,-22581000,-700000
WCIC,2014,26021000,407003000,36036000,21597000,641767000,805310000,,119688000,251179000,370867000,130581000,-105925000,0
WCIC,2015,26195000,563616000,55654000,35400000,710626000,861636000,,141396000,246473000,387869000,165981000,-36082000,0
WDAY,2012,74011000,134427000,-79462000,-79629000,183172000,232638000,7075000,145238000,8641000,237293000,-282122000,-13774000,
WDAY,2013,171297000,273657000,-119066000,-119190000,884302000,959080000,12008000,254774000,12972000,366797000,-401880000,11214000,
WDAY,2014,183702000,468938000,-170831000,-172509000,2023658000,2176265000,9377000,421890000,472001000,989048000,-574389000,46263000,
WDAY,2015,190016000,787860000,-245972000,-247982000,2108387000,2350090000,3207000,641265000,481958000,1224115000,-822371000,102003000,
WDAY,2016,198214000,1162346000,-288901000,-289918000,2362308000,2730094000,,922679000,507476000,1593937000,-1112289000,258637000,
WDAY,2017,207774000,2143050000,-314786000,-321222000,3956978000,4947424000,341509000,2058874000,1149845000,3367059000,-1727856000,465727000,
WDAY,2018,216789000,2822180000,-423752000,-418258000,2700596000,5520746000,232514000,2430691000,972264000,3562304000,-2146304000,606658000,
WDC,2009,222000000,7453000000,501000000,470000000,3230000000,5291000000,82000000,1525000000,400000000,2099000000,2292000000,1305000000,
WDC,2010,228000000,9850000000,1520000000,1382000000,4720000000,7328000000,106000000,2023000000,294000000,2619000000,3674000000,1942000000,
WDC,2011,231000000,9526000000,780000000,726000000,5487000000,8118000000,144000000,2170000000,150000000,2630000000,4400000000,1655000000,
WDC,2012,241000000,12478000000,1757000000,1612000000,7141000000,14206000000,230000000,4032000000,1955000000,6537000000,6012000000,3067000000,0
WDC,2013,241000000,15351000000,1222000000,980000000,7598000000,14036000000,230000000,3973000000,1725000000,6143000000,6749000000,3119000000,-181000000
WDC,2014,235000000,15130000000,1752000000,1617000000,8720000000,15499000000,125000000,3845000000,2313000000,6657000000,8066000000,2816000000,-259000000
